id,bill_id,organization_id,description,date,classification,order
c59ccfba-fce4-409a-95fa-eda5b6ed7388,ocd-bill/bd2d7c19-34c1-43bb-8590-641f562a0d7a,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/16/2023 01:00 pm LOB 302-304,2023-02-09,[],3
d20261b5-d131-48e9-bba3-4684d906415e,ocd-bill/910fe153-0c38-49b7-b6bb-460d29ad3184,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: MA, VV; OT3rdg; 02/09/2023;  SJ 6",2023-02-09,"['committee-passage-favorable', 'passage']",3
ea5f9ec4-09af-48c0-9cb6-fc6ff2dd5a13,ocd-bill/65a2d805-4c7f-4f5a-961b-55d470baa39e,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2023-0014s, AA, VV; 01/19/2023;  SJ 4",2023-01-19,[],3
6ae3dc26-e369-456c-b602-8bcf92423cf5,ocd-bill/53757ae9-b351-4b38-833e-7f47aaf4305a,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Without Recommendation  03/08/2023 (Vote ; RC)  HC 16  P. 16,2023-03-16,[],3
0a6fbb0a-709f-4805-bc0e-3054bbc60b25,ocd-bill/98aa48ac-56c3-4b38-a771-2bd48e707893,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Public Hearing: 03/07/2023 10:30 am LOB 306-308,2023-02-28,[],3
c840bd4d-ec00-416c-a649-63b70411a6ba,ocd-bill/0cba7d83-448b-4c64-b066-a3b2a8906ffb,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Full Committee Work Session: 03/10/2023 09:00 am LOB 202-204,2023-03-01,[],3
15d4ffd6-d01b-4b83-979e-7012cb99f563,ocd-bill/9a86c059-46cf-47bb-8530-acbc0f24761e,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass with Amendment # 2023-0018h   01/25/2023 (Vote 19-0; CC)  HC 9  P. 4,2023-01-25,"['committee-passage-favorable', 'passage']",3
5168b187-18ab-45d8-8ce6-66b4ad907fdf,ocd-bill/4cc4e745-dafb-4359-84a8-77bbf00b2fc8,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/08/2023 01:30 pm LOB 210-211,2023-02-02,[],3
cd315293-7aaf-4ae0-8ff7-b1421c049d35,ocd-bill/14bee17a-cecf-48bb-90e5-6b9717a109c7,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass 02/03/2023  (Vote 20-0; CC)  HC 12  P. 11,2023-02-15,"['committee-passage-favorable', 'passage']",3
b7ba2246-236c-4773-a50d-08b9ef176a4e,ocd-bill/f3f230d5-6875-4889-8cec-e3c6af120483,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: MA, VV; OT3rdg; 01/19/2023;  SJ 4",2023-01-19,"['committee-passage-favorable', 'passage']",3
cc898caf-0484-4920-9e69-60d810a2c41b,ocd-bill/81628ed3-65d8-4246-8006-e0a788586e6b,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,Sen. Rosenwald Moved to Remove SB 240 from the Consent Calendar; 02/22/2023;  SJ 8,2023-02-22,[],3
c7af8348-aa31-464c-a4bc-360f561dcf38,ocd-bill/edae3238-58cd-49e5-bfd1-87c59be5e971,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate  03/15/2023 (Vote 17-2; CC)  HC 16  P. 9,2023-03-16,['committee-failure'],3
3f3c1a93-6614-4d26-903b-18493aeaa639,ocd-bill/9ce5be6e-9385-4592-bf93-a979d2f55118,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate HB126 02/07/2023 (Vote 15-1; CC)  HC 12  P. 3,2023-02-15,['committee-failure'],3
ee04e59c-b232-4849-b5b2-508f472b4a80,ocd-bill/84ba2de9-2910-453a-88a6-645de12e0dd4,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2023-0558s, AA, VV; 02/22/2023;  SJ 8",2023-02-22,[],3
b2868799-1e96-4a75-9d9f-dc962cb5b656,ocd-bill/55108976-2de0-421d-b023-d7ff6d39deee,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Majority Committee Report: Inexpedient to Legislate HB260-FN 01/31/2023 (Vote 13-7; RC)  HC 11  P. 15,2023-02-07,['committee-failure'],3
fd7e5531-f07f-4c29-8892-56958d053210,ocd-bill/9684fa2c-a31b-4388-9d4d-8e87843d8784,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,Sen. Rosenwald Moved to Remove SB 149 from the Consent Calendar; 03/16/2023;  SJ 10,2023-03-16,[],3
c3f8e8f1-c545-48c0-a7ec-0c635404add0,ocd-bill/f664bff8-802e-4ee1-9e27-6667ed82ee5f,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/15/2023 10:30 am LOB 301,2023-02-08,[],3
7b1b27e7-bcb5-44b3-8c78-968c90496276,ocd-bill/3cd810bb-077e-4e3b-8118-9d7c55f473e9,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2023-0271s, AA, VV; 02/09/2023;  SJ 6",2023-02-09,[],3
34007559-a579-486a-adb0-991a7f5302cf,ocd-bill/16140850-5ac7-4dd9-b2e8-47b35066fcbd,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass with Amendment 2023-0589s, MA, VV; OT3rdg; 02/22/2023;  SJ 8",2023-02-22,"['committee-passage-favorable', 'passage']",3
55183f23-a395-4181-b880-b389430c5c60,ocd-bill/9b692f60-a737-433c-b8de-4530fe84e847,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Retained in Committee,2023-02-24,[],3
f90a0a2c-0426-4d7a-876d-49bb7771902d,ocd-bill/796b798c-f4af-494a-8492-01ae3358657c,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Rereferred to Committee, MA, VV; 02/22/2023;  SJ 8",2023-02-22,['referral-committee'],3
235bdcfe-d648-4747-a2f4-c675d60d8c9f,ocd-bill/bfe31fe3-99c9-4bea-9a63-d7978bf30ce3,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: MA, VV; OT3rdg; 02/22/2023;  SJ 8",2023-02-22,"['committee-passage-favorable', 'passage']",3
cdbf0665-1466-467e-93fb-11b7b4c8ad04,ocd-bill/10f8c2ed-8245-4c17-aa76-ad794ae277f0,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Ought to Pass with Amendment # 2023-0358h   02/09/2023 (Vote 19-0; CC)  HC 12  P. 7,2023-02-15,"['committee-passage-favorable', 'passage']",3
21877e30-5b52-407a-9021-1aa34c5b4089,ocd-bill/8bc14c48-8d6a-4d49-8ee1-685f4eaf849d,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: MA, VV; OT3rdg; 02/22/2023;  SJ 8",2023-02-22,"['committee-passage-favorable', 'passage']",3
68d29c37-b87a-4284-bed5-ed184f9cec32,ocd-bill/3136cb41-ab95-40e9-b015-aa405bf96eda,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Committee Amendment # 2023-0657s, AA, VV; 03/09/2023;  SJ 9",2023-03-09,[],3
b6dd17b8-39eb-44c3-9b58-3328ae06f122,ocd-bill/4b9a9992-c057-40ab-abea-98f3f673f8c1,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Retained in Committee,2023-01-26,[],3
de1bd661-6fb7-47e4-abfe-f408b27118a5,ocd-bill/6df5797b-740a-4477-b79b-3c790cc38aaf,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Committee Report: Inexpedient to Legislate HR9 02/03/2023 (Vote 11-7; RC)  HC 12  P. 26,2023-02-09,['committee-failure'],3
ac01cc96-9907-4490-ae23-44e82a1992e7,ocd-bill/36513b91-4e1b-4412-9ad1-67d14821673a,ocd-organization/c95932a0-2ac1-4f14-a0c4-ade8568daac6,"Ought to Pass: MA, VV; 03/09/2023;  SJ 9",2023-03-09,"['committee-passage-favorable', 'passage']",3
c15d1108-55e4-44e6-86e7-59b2fc274640,ocd-bill/afa7d563-9afc-4663-ad70-cea689e30132,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Executive Session: 02/02/2023 01:30 pm LOB 302-304,2023-01-26,[],3
5b88692b-825c-41d8-82bd-b2a57238ade7,ocd-bill/7aae8eaf-5c41-48ea-8774-e4f1eb8c94a7,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Retained in Committee,2023-02-15,[],3
06cd975a-c0d3-4107-8b50-d951bd1bdc25,ocd-bill/d8d643cf-62e8-4e9e-b738-9f884470667a,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Retained in Committee,2023-02-17,[],3
4b09798a-c229-4639-acb6-e17b208fb399,ocd-bill/375283f8-de2b-4c1b-88f1-b63522439fc5,ocd-organization/3b857974-4029-4508-94d4-ce3b86c64602,Full Committee Work Session: 03/08/2023 10:00 am LOB 301-303,2023-02-21,[],3
