session,bill_identifier,vote_kind,chamber_or_committee,motion,date,result,voter_name,vote,party,party_source,minutes_url
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Cannizzaro, Nicole J.",yea,Democratic,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Denis, Moises (Mo)",yea,Democratic,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Donate, Fabian",yea,Democratic,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Dondero Loop, Marilyn",yea,Democratic,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Goicoechea, Pete",yea,Republican,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Harris, Dallas",yea,Democratic,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Lange, Roberta",yea,Democratic,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Neal, Dina",yea,Democratic,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Ohrenschall, James",yea,Democratic,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Ratti, Julia",yea,Democratic,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Scheible, Melanie",yea,Democratic,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Seevers Gansert, Heidi",yea,Republican,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Spearman, Pat",yea,Democratic,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Buck, Carrie A.",nay,Republican,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Hammond, Scott",nay,Republican,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Hansen, Ira",nay,Republican,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Hardy, Joseph (Joe) P.",nay,Republican,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Kieckhefer, Ben",nay,Republican,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Settelmeyer, James A.",nay,Republican,nelis_legislator_directory,
81,AB146,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 20, 2021",,"Pickard, Keith F.",excused,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Anderson, Natha C.",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Benitez-Thompson, Teresa",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Bilbray-Axelrod, Shannon",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Brown-May, Tracy",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Cohen, Lesley E.",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Considine, Venicia",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Dickman, Jill",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Duran, Bea",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Flores, Edgar",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Frierson, Jason",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Gorelow, Michelle",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Hafen, Gregory T., II",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Hardy, Melissa",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Jauregui, Sandra",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Kasama, Heidi",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Krasner, Lisa",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Leavitt, Glen",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Martinez, Susie",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Marzola, Elaine",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Miller, Brittney",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Miller, Cameron (C.H.)",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Monroe-Moreno, Daniele",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Nguyen, Rochelle T.",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"O’Neill, Philip PK",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Orentlicher, David",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Peters, Sarah",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Roberts, Tom Co-Deputy",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Summers-Armstrong, Shondra",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Thomas, Clara (Claire)",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Tolles, Jill",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Torres, Selena",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Watts, Howard",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Yeager, Steve",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Black, Annie",nay,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Carlton, Maggie",nay,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Ellison, John C. Co-Deputy",nay,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"González, Cecelia",nay,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Hansen, Alexis",nay,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Matthews, Andy",nay,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"McArthur, Richard",nay,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Titus, Robin L. Deputy",nay,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 20, 2021",,"Wheeler, Jim",nay,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Brooks, Chris",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Buck, Carrie A.",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Cannizzaro, Nicole J.",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Denis, Moises (Mo)",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Donate, Fabian",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Dondero Loop, Marilyn",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Goicoechea, Pete",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Hammond, Scott",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Hansen, Ira",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Hardy, Joseph (Joe) P.",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Harris, Dallas",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Kieckhefer, Ben",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Lange, Roberta",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Neal, Dina",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Ohrenschall, James",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Pickard, Keith F.",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Ratti, Julia",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Scheible, Melanie",yea,Democratic,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Seevers Gansert, Heidi",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Settelmeyer, James A.",yea,Republican,nelis_legislator_directory,
81,AB333,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Spearman, Pat",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Anderson, Natha C.",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Benitez-Thompson, Teresa",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Bilbray-Axelrod, Shannon",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Brown-May, Tracy",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Carlton, Maggie",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Cohen, Lesley E.",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Considine, Venicia",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Duran, Bea",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Flores, Edgar",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Frierson, Jason",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"González, Cecelia",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Gorelow, Michelle",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Hardy, Melissa",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Jauregui, Sandra",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Kasama, Heidi",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Leavitt, Glen",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Martinez, Susie",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Marzola, Elaine",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Miller, Brittney",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Miller, Cameron (C.H.)",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Monroe-Moreno, Daniele",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Nguyen, Rochelle T.",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Orentlicher, David",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Peters, Sarah",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Summers-Armstrong, Shondra",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Thomas, Clara (Claire)",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Tolles, Jill",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Torres, Selena",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Watts, Howard",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Yeager, Steve",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Black, Annie",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Dickman, Jill",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Ellison, John C. Co-Deputy",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Hafen, Gregory T., II",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Hansen, Alexis",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Krasner, Lisa",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Matthews, Andy",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"McArthur, Richard",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"O’Neill, Philip PK",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Roberts, Tom Co-Deputy",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Titus, Robin L. Deputy",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Assembly (1st Reprint),Final Passage,"Apr 29, 2021",,"Wheeler, Jim",nay,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Brooks, Chris",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Buck, Carrie A.",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Cannizzaro, Nicole J.",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Denis, Moises (Mo)",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Donate, Fabian",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Dondero Loop, Marilyn",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Goicoechea, Pete",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Hammond, Scott",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Hansen, Ira",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Hardy, Joseph (Joe) P.",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Harris, Dallas",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Kieckhefer, Ben",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Lange, Roberta",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Neal, Dina",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Ohrenschall, James",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Pickard, Keith F.",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Ratti, Julia",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Scheible, Melanie",yea,Democratic,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Seevers Gansert, Heidi",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Settelmeyer, James A.",yea,Republican,nelis_legislator_directory,
81,AB356,floor_final_passage,Senate (2nd Reprint),Final Passage,"May 21, 2021",,"Spearman, Pat",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Anderson, Natha C.",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Benitez-Thompson, Teresa",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Bilbray-Axelrod, Shannon",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Brown-May, Tracy",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Carlton, Maggie",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Cohen, Lesley E.",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Considine, Venicia",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Duran, Bea",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Ellison, John C. Co-Deputy",yea,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Flores, Edgar",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Frierson, Jason",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"González, Cecelia",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Gorelow, Michelle",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Hafen, Gregory T., II",yea,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Hansen, Alexis",yea,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Hardy, Melissa",yea,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Jauregui, Sandra",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Kasama, Heidi",yea,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Krasner, Lisa",yea,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Leavitt, Glen",yea,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Martinez, Susie",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Marzola, Elaine",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Miller, Brittney",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Miller, Cameron (C.H.)",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Monroe-Moreno, Daniele",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Nguyen, Rochelle T.",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"O’Neill, Philip PK",yea,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Orentlicher, David",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Peters, Sarah",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Roberts, Tom Co-Deputy",yea,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Summers-Armstrong, Shondra",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Thomas, Clara (Claire)",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Titus, Robin L. Deputy",yea,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Tolles, Jill",yea,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Torres, Selena",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Watts, Howard",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Yeager, Steve",yea,Democratic,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Black, Annie",nay,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Dickman, Jill",nay,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"Matthews, Andy",nay,Republican,nelis_legislator_directory,
81,AB465,floor_final_passage,Assembly (As Introduced),Final Passage,"May 13, 2021",,"McArthur, Richard",nay,Republican,nelis_legislator_directory,
