id,bill_id,note,date,classification,extras
1e151c76-dde5-4d75-99b9-04344597fb31,ocd-bill/810d27d3-8020-4c36-8fc8-3fe90ef81ff6,Amendment #2021-2126h,,,{}
544e3b17-0532-4181-8e4a-c0b66eea4e44,ocd-bill/9c7f0b5a-9a76-48de-82cd-b4a7fd25d692,Amendment #2021-2172h,,,{}
f83587c7-896b-4251-8706-b3aa58e4dfe5,ocd-bill/3c3c2eba-ad2d-4478-b95a-d3dda7493ae8,Amendment #2021-0608h,,,{}
81730041-1f38-453b-a3f5-7faa6cb186bf,ocd-bill/78ad906a-789c-47df-9467-c2e43c101fe5,Amendment #2021-1130s,,,{}
36f8f42e-d067-49c6-98b2-ecfb2dc668e3,ocd-bill/b786fad7-5320-4b52-b4a8-bf212fce6bb3,Amendment #2021-2271h,,,{}
0f8c7206-9bb0-4507-944b-0a2d9ca09b37,ocd-bill/bdabbae9-97d9-45cb-bd97-31b5e2eae148,Amendment #2021-2286s,,,{}
86b283cf-16f3-4382-9972-b6ad2f7ff72b,ocd-bill/28988c78-75d9-407e-99db-1667ec520a57,Amendment #2021-1236h,,,{}
9c39ddfe-2b29-48eb-879c-15a591895885,ocd-bill/c9a8c0e5-e56e-4870-8b34-062f75082f3f,Amendment #2021-0033s,,,{}
21571c08-f7b3-4c26-86fd-64cbdcf7332b,ocd-bill/14792345-931b-4f9b-907d-964981defffe,Amendment #2021-1224s,,,{}
b644e661-ffa1-403c-91ad-ade644e91698,ocd-bill/14b558eb-d80e-4d2c-8f0d-79e5128ae9a7,Amendment #2021-0168h,,,{}
ff5231ab-fc77-444b-8e0c-d23ba82a5bf3,ocd-bill/12ef0cb7-2316-4cac-98e5-11ae7158faf0,Amendment #2021-2227h,,,{}
a79db077-90af-422d-b9f3-76058109156b,ocd-bill/c2c4a4fa-e38c-4e93-bde9-8e1810f4efa8,Amendment #2021-2046e,,,{}
